Node,Load,Algorithm,Time
H,1800,Algorithm3,128.64883
H,1800,Algorithm3,129.54210
H,1800,Algorithm3,129.59023
H,1800,Algorithm3,128.69341
H,1800,Algorithm3,128.98502
H,1800,Algorithm3,128.65603
H,1800,Algorithm3,129.41796
H,1800,Algorithm3,128.99730
H,1800,Algorithm3,129.73137
H,1800,Algorithm3,129.41090
H,200,Algorithm1,0.03674
H,200,Algorithm1,0.03706
H,200,Algorithm1,0.03698
H,200,Algorithm1,0.03671
H,200,Algorithm1,0.03681
H,200,Algorithm1,0.03701
H,200,Algorithm1,0.03642
H,200,Algorithm1,0.03640
H,200,Algorithm1,0.03694
H,200,Algorithm1,0.03688
H,200,Algorithm1,0.03686
H,200,Algorithm1,0.03643
H,200,Algorithm1,0.03657
H,200,Algorithm1,0.03695
H,200,Algorithm1,0.03638
H,200,Algorithm1,0.03625
H,200,Algorithm1,0.03643
H,200,Algorithm1,0.03638
H,200,Algorithm1,0.03689
H,200,Algorithm1,0.03693
H,200,Algorithm2,0.21694
H,200,Algorithm2,0.21325
H,200,Algorithm2,0.21723
H,200,Algorithm2,0.21506
H,200,Algorithm2,0.21522
H,200,Algorithm2,0.21398
H,200,Algorithm2,0.21303
H,200,Algorithm2,0.21359
H,200,Algorithm2,0.21374
H,200,Algorithm2,0.21444
H,200,Algorithm2,0.21678
H,200,Algorithm2,0.21366
H,200,Algorithm2,0.21773
H,200,Algorithm2,0.21751
H,200,Algorithm2,0.21595
H,200,Algorithm2,0.21551
H,200,Algorithm2,0.21284
H,200,Algorithm2,0.21692
H,200,Algorithm2,0.21477
H,200,Algorithm2,0.21400
H,200,Algorithm3,0.06821
H,200,Algorithm3,0.06344
H,200,Algorithm3,0.06739
H,200,Algorithm3,0.06735
H,200,Algorithm3,0.06282
H,200,Algorithm3,0.06539
H,200,Algorithm3,0.06812
H,200,Algorithm3,0.06383
H,200,Algorithm3,0.06586
H,200,Algorithm3,0.06744
H,200,Algorithm3,0.06389
H,200,Algorithm3,0.06351
H,200,Algorithm3,0.06421
H,200,Algorithm3,0.06452
H,200,Algorithm3,0.06457
H,200,Algorithm3,0.06632
H,200,Algorithm3,0.06869
H,200,Algorithm3,0.06660
H,200,Algorithm3,0.06769
H,200,Algorithm3,0.06865
H,2000,Algorithm1,74.75361
H,2000,Algorithm1,74.80795
H,2000,Algorithm1,74.25533
H,2000,Algorithm1,74.52148
H,2000,Algorithm1,74.59732
H,2000,Algorithm1,74.41010
H,2000,Algorithm1,73.83829
H,2000,Algorithm1,73.75620
H,2000,Algorithm1,74.61020
H,2000,Algorithm1,74.35498
H,2000,Algorithm1,74.86857
H,2000,Algorithm1,74.31932
H,2000,Algorithm1,74.06003
H,2000,Algorithm1,74.31422
H,2000,Algorithm1,74.23448
H,2000,Algorithm1,74.65433
H,2000,Algorithm1,73.84117
H,2000,Algorithm1,74.82129
H,2000,Algorithm1,74.78011
H,2000,Algorithm1,73.97471
H,2000,Algorithm2,427.54543
H,2000,Algorithm2,425.86138
H,2000,Algorithm2,426.99769
H,2000,Algorithm2,424.73745
H,2000,Algorithm2,427.47544
H,2000,Algorithm2,427.35209
H,2000,Algorithm2,427.28908
H,2000,Algorithm2,425.19077
H,2000,Algorithm2,427.60613
H,2000,Algorithm2,427.33538
H,2000,Algorithm2,426.29083
H,2000,Algorithm2,426.30610
H,2000,Algorithm2,424.50536
H,2000,Algorithm2,427.25699
H,2000,Algorithm2,424.82624
H,2000,Algorithm2,427.05297
H,2000,Algorithm2,427.24853
H,2000,Algorithm2,427.04882
H,2000,Algorithm2,425.79428
H,2000,Algorithm2,426.45096
H,2000,Algorithm3,186.18381
H,2000,Algorithm3,185.91549
H,2000,Algorithm3,186.17041
H,2000,Algorithm3,186.78307
H,2000,Algorithm3,185.99573
H,2000,Algorithm3,186.28871
H,2000,Algorithm3,186.68043
H,2000,Algorithm3,186.18972
H,2000,Algorithm3,186.23306
H,2000,Algorithm3,186.05838
H,2000,Algorithm3,186.58348
H,2000,Algorithm3,186.06257
H,2000,Algorithm3,186.41107
H,2000,Algorithm3,186.66478
H,2000,Algorithm3,186.84644
H,2000,Algorithm3,186.60693
H,2000,Algorithm3,186.22156
H,2000,Algorithm3,186.41757
H,2000,Algorithm3,186.73238
H,2000,Algorithm3,186.58697
H,2200,Algorithm1,100.17222
H,2200,Algorithm1,99.60715
H,2200,Algorithm1,99.24719
H,2200,Algorithm1,99.74727
H,2200,Algorithm1,99.84536
H,2200,Algorithm1,99.05346
H,2200,Algorithm1,99.72974
H,2200,Algorithm1,99.69559
H,2200,Algorithm1,99.54652
H,2200,Algorithm1,99.54793
H,2200,Algorithm1,99.61351
H,2200,Algorithm1,99.37793
H,2200,Algorithm1,100.09026
H,2200,Algorithm1,99.90980
H,2200,Algorithm1,99.05696
H,2200,Algorithm1,99.66776
H,2200,Algorithm1,100.13629
H,2200,Algorithm1,99.91604
H,2200,Algorithm1,99.43358
H,2200,Algorithm1,99.93858
H,2200,Algorithm2,578.02029
H,2200,Algorithm2,580.25105
H,2200,Algorithm2,580.09949
H,2200,Algorithm2,578.04561
H,2200,Algorithm2,578.32230
H,2200,Algorithm2,580.42170
H,2200,Algorithm2,581.43635
H,2200,Algorithm2,579.83700
H,2200,Algorithm2,577.38953
H,2200,Algorithm2,580.15860
H,2200,Algorithm2,580.26230
H,2200,Algorithm2,580.91480
H,2200,Algorithm2,581.57895
H,2200,Algorithm2,577.65890
H,2200,Algorithm2,577.07227
H,2200,Algorithm2,577.90738
H,2200,Algorithm2,580.68073
H,2200,Algorithm2,579.96845
H,2200,Algorithm2,579.83833
H,2200,Algorithm2,579.24732
H,2200,Algorithm3,249.44761
H,2200,Algorithm3,249.62710
H,2200,Algorithm3,249.16085
H,2200,Algorithm3,248.73064
H,2200,Algorithm3,248.62737
H,2200,Algorithm3,249.44644
H,2200,Algorithm3,248.54651
H,2200,Algorithm3,249.38425
H,2200,Algorithm3,248.32255
H,2200,Algorithm3,248.27817
H,2200,Algorithm3,249.14279
H,2200,Algorithm3,249.02359
H,2200,Algorithm3,248.70266
H,2200,Algorithm3,248.82048
H,2200,Algorithm3,249.83860
H,2200,Algorithm3,248.91195
H,2200,Algorithm3,249.72909
H,2200,Algorithm3,249.44854
H,2200,Algorithm3,249.25973
H,2200,Algorithm3,249.38270
H,2400,Algorithm1,136.33336
H,2400,Algorithm1,136.14047
H,2400,Algorithm1,135.95769
H,2400,Algorithm1,136.89182
H,2400,Algorithm1,136.87606
H,2400,Algorithm1,135.91287
H,2400,Algorithm1,136.95551
H,2400,Algorithm1,135.72755
H,2400,Algorithm1,135.75211
H,2400,Algorithm1,136.73322
H,2400,Algorithm1,136.47450
H,2400,Algorithm1,137.12279
H,2400,Algorithm1,136.33960
H,2400,Algorithm1,135.88819
H,2400,Algorithm1,136.05519
H,2400,Algorithm1,137.04669
H,2400,Algorithm1,136.72218
H,2400,Algorithm1,135.88050
H,2400,Algorithm1,135.96198
H,2400,Algorithm1,136.09933
H,2400,Algorithm2,762.75971
H,2400,Algorithm2,761.19177
H,2400,Algorithm2,760.46128
H,2400,Algorithm2,763.79448
H,2400,Algorithm2,763.08733
H,2400,Algorithm2,760.56011
H,2400,Algorithm2,762.60630
H,2400,Algorithm2,763.50135
H,2400,Algorithm2,760.60330
H,2400,Algorithm2,764.77413
H,2400,Algorithm2,762.57084
H,2400,Algorithm2,764.06568
H,2400,Algorithm2,761.56114
H,2400,Algorithm2,764.93500
H,2400,Algorithm2,760.92991
H,2400,Algorithm2,761.65790
H,2400,Algorithm2,764.79333
H,2400,Algorithm2,764.50298
H,2400,Algorithm2,763.85900
H,2400,Algorithm2,765.26049
H,2400,Algorithm3,321.21602
H,2400,Algorithm3,324.45192
H,2400,Algorithm3,325.68429
H,2400,Algorithm3,326.98075
H,2400,Algorithm3,325.04173
H,2400,Algorithm3,322.09906
H,2400,Algorithm3,326.63631
H,2400,Algorithm3,325.04407
H,2400,Algorithm3,323.14541
H,2400,Algorithm3,323.72402
H,2400,Algorithm3,325.66305
H,2400,Algorithm3,325.21893
H,2400,Algorithm3,324.44430
H,2400,Algorithm3,326.23092
H,2400,Algorithm3,322.20365
H,2400,Algorithm3,321.54707
H,2400,Algorithm3,326.58707
H,2400,Algorithm3,320.62594
H,2400,Algorithm3,326.77348
H,2400,Algorithm3,324.76271
H,2600,Algorithm1,172.06056
H,2600,Algorithm1,169.47009
H,2600,Algorithm1,172.17554
H,2600,Algorithm1,171.07372
H,2600,Algorithm1,169.51399
H,2600,Algorithm1,168.88909
H,2600,Algorithm1,170.34607
H,2600,Algorithm1,170.77506
H,2600,Algorithm1,173.25793
H,2600,Algorithm1,171.21635
H,2600,Algorithm1,168.95456
H,2600,Algorithm1,170.31387
H,2600,Algorithm1,173.39332
H,2600,Algorithm1,168.87474
H,2600,Algorithm1,170.06733
H,2600,Algorithm1,172.68177
H,2600,Algorithm1,168.84749
H,2600,Algorithm1,172.18057
H,2600,Algorithm1,170.96355
H,2600,Algorithm1,170.94874
H,2600,Algorithm2,983.40827
H,2600,Algorithm2,978.51936
H,2600,Algorithm2,985.16727
H,2600,Algorithm2,983.07096
H,2600,Algorithm2,982.89433
H,2600,Algorithm2,981.84970
H,2600,Algorithm2,979.16184
H,2600,Algorithm2,983.10422
H,2600,Algorithm2,984.94467
H,2600,Algorithm2,981.00300
H,2600,Algorithm2,983.77852
H,2600,Algorithm2,983.54780
H,2600,Algorithm2,978.91725
H,2600,Algorithm2,979.70341
H,2600,Algorithm2,980.45123
H,2600,Algorithm2,978.47471
H,2600,Algorithm2,980.35542
H,2600,Algorithm2,980.36665
H,2600,Algorithm2,979.84161
H,2600,Algorithm2,979.21368
H,2600,Algorithm3,405.65177
H,2600,Algorithm3,408.54470
H,2600,Algorithm3,408.00101
H,2600,Algorithm3,409.44274
H,2600,Algorithm3,407.43580
H,2600,Algorithm3,405.66731
H,2600,Algorithm3,405.51108
H,2600,Algorithm3,408.86314
H,2600,Algorithm3,408.86548
H,2600,Algorithm3,408.82940
H,2600,Algorithm3,408.04268
H,2600,Algorithm3,407.08112
H,2600,Algorithm3,407.02420
H,2600,Algorithm3,407.24019
H,2600,Algorithm3,407.31505
H,2600,Algorithm3,409.15379
H,2600,Algorithm3,405.36183
H,2600,Algorithm3,406.07119
H,2600,Algorithm3,406.85023
H,2600,Algorithm3,409.01456
H,2800,Algorithm1,220.69629
H,2800,Algorithm1,219.67253
H,2800,Algorithm1,222.17040
H,2800,Algorithm1,221.41581
H,2800,Algorithm1,220.52420
H,2800,Algorithm1,221.98289
H,2800,Algorithm1,221.66374
H,2800,Algorithm1,220.96067
H,2800,Algorithm1,219.90699
H,2800,Algorithm1,221.20358
H,2800,Algorithm1,221.82963
H,2800,Algorithm1,220.14225
H,2800,Algorithm1,220.07550
H,2800,Algorithm1,221.96412
H,2800,Algorithm1,220.98101
H,2800,Algorithm1,220.95856
H,2800,Algorithm1,221.84995
H,2800,Algorithm1,221.00665
H,2800,Algorithm1,220.14113
H,2800,Algorithm1,221.78550
H,2800,Algorithm2,1275.14067
H,2800,Algorithm2,1275.41606
H,2800,Algorithm2,1280.01760
H,2800,Algorithm2,1271.90555
H,2800,Algorithm2,1280.27671
H,2800,Algorithm2,1279.61202
H,2800,Algorithm2,1271.67049
H,2800,Algorithm2,1271.83933
H,2800,Algorithm2,1273.92297
H,2800,Algorithm2,1272.99395
H,2800,Algorithm2,1278.77183
H,2800,Algorithm2,1272.75390
H,2800,Algorithm2,1279.54495
H,2800,Algorithm2,1279.49206
H,2800,Algorithm2,1269.77674
H,2800,Algorithm2,1278.44728
H,2800,Algorithm2,1272.61054
H,2800,Algorithm2,1278.19948
H,2800,Algorithm2,1270.46283
H,2800,Algorithm2,1274.62234
H,2800,Algorithm3,519.70782
H,2800,Algorithm3,519.02920
H,2800,Algorithm3,519.97227
H,2800,Algorithm3,521.64628
H,2800,Algorithm3,522.02721
H,2800,Algorithm3,519.79418
H,2800,Algorithm3,522.40543
H,2800,Algorithm3,523.05631
H,2800,Algorithm3,522.83041
H,2800,Algorithm3,522.22314
H,2800,Algorithm3,520.29238
H,2800,Algorithm3,522.27901
H,2800,Algorithm3,519.65604
H,2800,Algorithm3,523.53510
H,2800,Algorithm3,522.85020
H,2800,Algorithm3,523.30050
H,2800,Algorithm3,519.38647
H,2800,Algorithm3,522.30157
H,2800,Algorithm3,520.14390
H,2800,Algorithm3,521.99277
H,3000,Algorithm1,274.08920
H,3000,Algorithm1,274.32568
H,3000,Algorithm1,273.37475
H,3000,Algorithm1,275.11233
H,3000,Algorithm1,275.49160
H,3000,Algorithm1,274.81049
H,3000,Algorithm1,272.83896
H,3000,Algorithm1,274.78400
H,3000,Algorithm1,275.32224
H,3000,Algorithm1,274.71684
H,3000,Algorithm1,273.14658
H,3000,Algorithm1,274.08588
H,3000,Algorithm1,275.61363
H,3000,Algorithm1,274.23910
H,3000,Algorithm1,275.59949
H,3000,Algorithm1,274.28449
H,3000,Algorithm1,272.55944
H,3000,Algorithm1,275.25432
H,3000,Algorithm1,275.15531
H,3000,Algorithm1,273.14827
H,3000,Algorithm2,1584.68123
H,3000,Algorithm2,1585.84957
H,3000,Algorithm2,1591.53421
H,3000,Algorithm2,1587.94705
H,3000,Algorithm2,1592.54969
H,3000,Algorithm2,1595.09736
H,3000,Algorithm2,1592.41999
H,3000,Algorithm2,1590.32387
H,3000,Algorithm2,1588.90226
H,3000,Algorithm2,1586.23806
H,3000,Algorithm2,1592.48440
H,3000,Algorithm2,1592.67370
H,3000,Algorithm2,1595.00312
H,3000,Algorithm2,1591.88829
H,3000,Algorithm2,1583.93698
H,3000,Algorithm2,1593.10966
H,3000,Algorithm2,1591.38735
H,3000,Algorithm2,1593.24371
H,3000,Algorithm2,1590.71566
H,3000,Algorithm2,1594.38269
H,3000,Algorithm3,644.72906
H,3000,Algorithm3,647.10934
H,3000,Algorithm3,646.50620
H,3000,Algorithm3,648.66484
H,3000,Algorithm3,648.58001
H,3000,Algorithm3,649.11915
H,3000,Algorithm3,645.57095
H,3000,Algorithm3,649.57360
H,3000,Algorithm3,646.05231
H,3000,Algorithm3,646.90369
H,3000,Algorithm3,649.49950
H,3000,Algorithm3,649.66640
H,3000,Algorithm3,647.28669
H,3000,Algorithm3,645.27973
H,3000,Algorithm3,647.22154
H,3000,Algorithm3,647.68957
H,3000,Algorithm3,647.86313
H,3000,Algorithm3,647.61986
H,3000,Algorithm3,646.20502
H,3000,Algorithm3,650.27446
H,400,Algorithm1,0.29189
H,400,Algorithm1,0.28994
H,400,Algorithm1,0.29030
H,400,Algorithm1,0.29169
H,400,Algorithm1,0.29077
H,400,Algorithm1,0.29279
H,400,Algorithm1,0.29367
H,400,Algorithm1,0.29000
H,400,Algorithm1,0.29283
H,400,Algorithm1,0.29065
H,400,Algorithm1,0.29000
H,400,Algorithm1,0.29005
H,400,Algorithm1,0.29325
H,400,Algorithm1,0.29088
H,400,Algorithm1,0.29051
H,400,Algorithm1,0.29023
H,400,Algorithm1,0.29362
H,400,Algorithm1,0.28995
H,400,Algorithm1,0.29125
H,400,Algorithm1,0.29012
H,400,Algorithm2,1.73262
H,400,Algorithm2,1.71661
H,400,Algorithm2,1.72097
H,400,Algorithm2,1.71923
H,400,Algorithm2,1.70313
H,400,Algorithm2,1.71659
H,400,Algorithm2,1.71026
H,400,Algorithm2,1.73901
H,400,Algorithm2,1.72291
H,400,Algorithm2,1.71321
H,400,Algorithm2,1.70326
H,400,Algorithm2,1.74484
H,400,Algorithm2,1.71073
H,400,Algorithm2,1.71278
H,400,Algorithm2,1.70422
H,400,Algorithm2,1.71508
H,400,Algorithm2,1.69431
H,400,Algorithm2,1.69461
H,400,Algorithm2,1.73277
H,400,Algorithm2,1.70934
H,400,Algorithm3,0.55418
H,400,Algorithm3,0.51217
H,400,Algorithm3,0.52723
H,400,Algorithm3,0.52411
H,400,Algorithm3,0.51583
H,400,Algorithm3,0.54285
H,400,Algorithm3,0.51589
H,400,Algorithm3,0.53177
H,400,Algorithm3,0.52561
H,400,Algorithm3,0.55224
H,400,Algorithm3,0.51833
H,400,Algorithm3,0.54192
H,400,Algorithm3,0.54047
H,400,Algorithm3,0.51642
H,400,Algorithm3,0.51428
H,400,Algorithm3,0.55613
H,400,Algorithm3,0.52953
H,400,Algorithm3,0.53606
H,400,Algorithm3,0.52885
H,400,Algorithm3,0.52495
H,600,Algorithm1,0.97947
H,600,Algorithm1,0.98300
H,600,Algorithm1,0.98110
H,600,Algorithm1,0.98364
H,600,Algorithm1,0.98377
H,600,Algorithm1,0.97923
H,600,Algorithm1,0.98320
H,600,Algorithm1,0.98072
H,600,Algorithm1,0.98255
H,600,Algorithm1,0.98173
H,600,Algorithm1,0.97912
H,600,Algorithm1,0.98409
H,600,Algorithm1,0.98211
H,600,Algorithm1,0.98302
H,600,Algorithm1,0.98290
H,600,Algorithm1,0.97936
H,600,Algorithm1,0.98069
H,600,Algorithm1,0.98184
H,600,Algorithm1,0.97973
H,600,Algorithm1,0.98187
H,600,Algorithm2,5.79817
H,600,Algorithm2,5.84089
H,600,Algorithm2,5.84393
H,600,Algorithm2,5.79779
H,600,Algorithm2,5.76866
H,600,Algorithm2,5.79222
H,600,Algorithm2,5.77976
H,600,Algorithm2,5.82680
H,600,Algorithm2,5.79726
H,600,Algorithm2,5.80202
H,600,Algorithm2,5.82537
H,600,Algorithm2,5.80128
H,600,Algorithm2,5.84805
H,600,Algorithm2,5.77261
H,600,Algorithm2,5.79083
H,600,Algorithm2,5.84983
H,600,Algorithm2,5.76673
H,600,Algorithm2,5.79443
H,600,Algorithm2,5.81579
H,600,Algorithm2,5.82232
H,600,Algorithm3,1.93921
H,600,Algorithm3,1.96991
H,600,Algorithm3,1.88053
H,600,Algorithm3,1.98757
H,600,Algorithm3,1.86037
H,600,Algorithm3,1.82512
H,600,Algorithm3,1.92302
H,600,Algorithm3,1.99151
H,600,Algorithm3,1.98960
H,600,Algorithm3,1.76427
H,600,Algorithm3,1.77263
H,600,Algorithm3,1.93801
H,600,Algorithm3,1.85819
H,600,Algorithm3,1.97053
H,600,Algorithm3,1.76665
H,600,Algorithm3,1.76418
H,600,Algorithm3,1.77740
H,600,Algorithm3,1.81190
H,600,Algorithm3,1.97166
H,600,Algorithm3,1.90356
H,800,Algorithm1,2.34120
H,800,Algorithm1,2.33552
H,800,Algorithm1,2.34481
H,800,Algorithm1,2.32438
H,800,Algorithm1,2.34832
H,800,Algorithm1,2.35665
H,800,Algorithm1,2.34202
H,800,Algorithm1,2.34968
H,800,Algorithm1,2.35151
H,800,Algorithm1,2.31880
H,800,Algorithm1,2.34246
H,800,Algorithm1,2.32124
H,800,Algorithm1,2.32130
H,800,Algorithm1,2.34553
H,800,Algorithm1,2.33312
H,800,Algorithm1,2.33533
H,800,Algorithm1,2.34532
H,800,Algorithm1,2.33953
H,800,Algorithm1,2.32968
H,800,Algorithm1,2.34074
H,800,Algorithm2,13.84894
H,800,Algorithm2,13.87451
H,800,Algorithm2,13.86181
H,800,Algorithm2,13.98538
H,800,Algorithm2,13.87224
H,800,Algorithm2,13.86320
H,800,Algorithm2,13.87596
H,800,Algorithm2,13.90563
H,800,Algorithm2,13.86525
H,800,Algorithm2,13.95187
H,800,Algorithm2,13.94098
H,800,Algorithm2,13.87320
H,800,Algorithm2,13.98137
H,800,Algorithm2,13.97024
H,800,Algorithm2,13.96449
H,800,Algorithm2,13.90872
H,800,Algorithm2,13.84957
H,800,Algorithm2,14.01231
H,800,Algorithm2,13.92869
H,800,Algorithm2,13.89517
H,800,Algorithm3,5.08751
H,800,Algorithm3,5.32376
H,800,Algorithm3,5.30704
H,800,Algorithm3,5.36190
H,800,Algorithm3,5.14420
H,800,Algorithm3,5.07930
H,800,Algorithm3,5.33677
H,800,Algorithm3,5.26137
H,800,Algorithm3,5.15910
H,800,Algorithm3,5.20064
H,800,Algorithm3,5.24438
H,800,Algorithm3,5.21795
H,800,Algorithm3,5.29513
H,800,Algorithm3,5.41034
H,800,Algorithm3,5.42022
H,800,Algorithm3,5.30084
H,800,Algorithm3,5.45989
H,800,Algorithm3,5.26487
H,800,Algorithm3,5.15412
H,800,Algorithm3,5.35034
